1.488836e+01	7.832311e-02	1477010453200000
1.539235e+01	-3.618016e-01	1477010453400000
1.525713e+01	-1.004651e+00	1477010453600000
1.609821e+01	-1.672854e+00	1477010453800000
1.628225e+01	-2.409280e+00	1477010454000000
1.690286e+01	-2.817874e+00	1477010454200000
1.763019e+01	-3.447492e+00	1477010454400000
1.822340e+01	-4.203224e+00	1477010454600000
1.884581e+01	-4.867522e+00	1477010454800000
1.965722e+01	-5.264530e+00	1477010455000000
2.046242e+01	-6.476465e+00	1477010455200000
2.108919e+01	-7.020484e+00	1477010455400000
2.173102e+01	-7.602110e+00	1477010455600000
2.283202e+01	-8.180822e+00	1477010455800000
2.350825e+01	-8.687061e+00	1477010456000000
2.389615e+01	-9.511329e+00	1477010456200000
2.501443e+01	-9.971566e+00	1477010456400000
2.533525e+01	-1.096803e+01	1477010456600000
2.593896e+01	-1.164521e+01	1477010456800000
2.667651e+01	-1.239204e+01	1477010457000000
2.697839e+01	-1.291922e+01	1477010457200000
2.737447e+01	-1.337944e+01	1477010457400000
2.791401e+01	-1.422969e+01	1477010457600000
2.815070e+01	-1.473079e+01	1477010457800000
2.810332e+01	-1.537303e+01	1477010458000000
2.840591e+01	-1.584297e+01	1477010458200000
2.847700e+01	-1.604411e+01	1477010458400000
2.860375e+01	-1.680562e+01	1477010458600000
2.860219e+01	-1.676894e+01	1477010458800000
2.856944e+01	-1.717116e+01	1477010459000000
2.857277e+01	-1.777861e+01	1477010459200000
2.818361e+01	-1.765896e+01	1477010459400000
2.825379e+01	-1.800808e+01	1477010459600000
2.840932e+01	-1.810190e+01	1477010459800000
2.854756e+01	-1.803064e+01	1477010460000000
2.813642e+01	-1.812468e+01	1477010460200000
2.858557e+01	-1.783348e+01	1477010460400000
2.804545e+01	-1.785707e+01	1477010460600000
2.828759e+01	-1.785282e+01	1477010460800000
2.878663e+01	-1.760743e+01	1477010461000000
2.877213e+01	-1.798056e+01	1477010461200000
2.889250e+01	-1.810026e+01	1477010461400000
2.927980e+01	-1.794562e+01	1477010461600000
2.912328e+01	-1.814129e+01	1477010461800000
2.937837e+01	-1.808310e+01	1477010462000000
2.962281e+01	-1.827091e+01	1477010462200000
2.980595e+01	-1.843833e+01	1477010462400000
2.996205e+01	-1.879947e+01	1477010462600000
2.970092e+01	-1.850554e+01	1477010462800000
2.972420e+01	-1.857340e+01	1477010463000000
3.011872e+01	-1.868526e+01	1477010463200000
3.000425e+01	-1.886924e+01	1477010463400000
2.999321e+01	-1.871377e+01	1477010463600000
2.994854e+01	-1.870224e+01	1477010463800000
3.014242e+01	-1.884192e+01	1477010464000000
3.016522e+01	-1.819923e+01	1477010464200000
3.049385e+01	-1.799163e+01	1477010464400000
3.036737e+01	-1.824228e+01	1477010464600000
3.074989e+01	-1.771576e+01	1477010464800000
3.093598e+01	-1.734853e+01	1477010465000000
3.139972e+01	-1.720539e+01	1477010465200000
3.153354e+01	-1.686040e+01	1477010465400000
3.216518e+01	-1.641057e+01	1477010465600000
3.276429e+01	-1.614033e+01	1477010465800000
3.341415e+01	-1.573939e+01	1477010466000000
3.401999e+01	-1.587768e+01	1477010466200000
3.504961e+01	-1.555938e+01	1477010466400000
3.570963e+01	-1.521804e+01	1477010466600000
3.676566e+01	-1.508565e+01	1477010466800000
3.725962e+01	-1.508779e+01	1477010467000000
3.863960e+01	-1.502370e+01	1477010467200000
3.948483e+01	-1.496373e+01	1477010467400000
4.067522e+01	-1.521254e+01	1477010467600000
4.157380e+01	-1.497151e+01	1477010467800000
